,id,artist,title,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
573,11IzgLRXV7Cgek3tEgGgjw,Queen,Under Pressure - Remastered,Hot Space (Deluxe Remastered Version),72,0.6709999999999999,0.711,2,-7.813,1,0.0478,0.42200000000000004,0.0,0.10400000000000001,0.466,113.809,248440,4
574,11KJSRSgaDxqydKYiD2Jew,Drake,Too Good,Views,2,0.804,0.648,7,-7.805,1,0.11699999999999999,0.0573,3.4899999999999995e-05,0.102,0.392,117.98299999999999,263373,4
575,11VotvwCEZKH9keMmmHopL,I Can't Stop,We Ain't Ever Getting Older (Never),We Ain't Ever Getting Older (Never),0,0.6559999999999999,0.711,8,-5.71,1,0.0276,0.5720000000000001,0.0,0.11599999999999999,0.684,95.992,181571,4
576,11bD1JtSjlIgKgZG2134DZ,Snow Patrol,Chasing Cars,Eyes Open,78,0.563,0.5920000000000001,9,-4.571000000000001,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,267933,4
577,11kDth1aKUEUMq9r1pqyds,Travis Scott,5% TINT,ASTROWORLD,72,0.7120000000000001,0.48100000000000004,4,-5.415,0,0.0487,0.17300000000000001,0.0,0.24100000000000002,0.062,140.0,196138,4
578,123NAAjn1RMY2WeoZH8pVN,Jason Derulo,Whatcha Say,Whatcha Say,0,0.615,0.711,11,-5.507000000000001,1,0.0779,0.0444,0.0,0.145,0.711,144.036,221253,4
579,124NFj84ppZ5pAxTuVQYCQ,Drake,Take Care,Take Care (Deluxe),72,0.629,0.515,0,-10.357999999999999,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,277387,4
580,125n10fByRjOOrOpAFQmDE,Mar Vei,Steps on Water,Steps on Water,48,0.752,0.618,5,-11.327,0,0.0648,0.436,0.877,0.099,0.7240000000000001,117.00299999999999,227740,4
581,127QTOFJsJQp5LbJbu3A1y,Drake,Toosie Slide,Toosie Slide,92,0.8340000000000001,0.45399999999999996,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.8370000000000001,81.618,247059,4
582,128gUtnjsATiKzKsTN890O,Alltag,Thinking About You - CARSTN Remix,Thinking About You (CARSTN Remix),55,0.762,0.807,1,-6.087999999999999,1,0.192,0.0386,5.31e-05,0.344,0.695,110.001,140913,4
583,12GEpg2XOPyqk03JZEZnJs,Kygo,It Ain’t Me (with Selena Gomez),It Ain't Me,68,0.64,0.5329999999999999,0,-6.596,1,0.0706,0.11900000000000001,0.0,0.0864,0.515,99.96799999999999,220781,4
584,12KUFSHFgT0XCoiSlvdQi4,Ariana Grande,Break Free,My Everything (Deluxe),74,0.687,0.7020000000000001,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.95600000000002,214840,4
585,12KWNFXwQYLdfjYM2bAFY4,"Royce Da 5'9""",Upside Down,The Allegory,47,0.561,0.5670000000000001,4,-6.351,0,0.33899999999999997,0.541,0.0,0.165,0.27,77.001,269876,4
586,12MqM3S0fTvR6X4Jt1Xvn6,The Chainsmokers,Until You Were Gone (feat. Emily Warren),Until You Were Gone (feat. Emily Warren),55,0.5770000000000001,0.698,1,-4.773,1,0.0451,0.0541,0.0,0.131,0.324,128.061,215625,4
587,12PNcnMsjsZ3eHm62t8hiy,DJ Khaled,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",Victory,71,0.545,0.7809999999999999,10,-3.616,1,0.185,0.0139,0.0,0.161,0.27699999999999997,150.097,232507,4
588,12VWzyPDBCc8fqeWCAfNwR,Drake,One Dance,Views,67,0.792,0.625,1,-5.609,1,0.0536,0.0077599999999999995,0.0018800000000000002,0.32899999999999996,0.37,103.96700000000001,173987,4
589,12d5QFwzh60IIHlsSnAvps,Drake,10 Bands,If You're Reading This It's Too Late,64,0.825,0.7559999999999999,11,-3.687,0,0.38299999999999995,0.265,2.15e-06,0.0762,0.888,172.938,177733,4
590,12iDo4Kdw9vA2X1lN3UTVu,Bazzi,Focus (feat. 21 Savage),Focus (feat. 21 Savage),2,0.752,0.703,1,-5.268,1,0.0969,0.006940000000000001,0.0,0.14300000000000002,0.5379999999999999,77.021,155134,4
591,12wAQ0HNbJWVrVJA3woXDb,Daya,Safe,Safe,56,0.41200000000000003,0.696,0,-3.681,1,0.0508,0.08900000000000001,0.0,0.138,0.376,87.62200000000001,200661,4
592,12yHvSYFXI7PGzNecUvIDu,Elton John,Saturday Night’s Alright (For Fighting) - Remastered 2014,Goodbye Yellow Brick Road (Remastered),66,0.513,0.9790000000000001,0,-6.362,1,0.0425,0.0195,0.0951,0.0906,0.94,152.875,295466,4
593,135bDxE0kQXsH9idmzYVO4,Tracy Byrd,Watermelon Crawl,The Definitive Collection,0,0.752,0.713,0,-9.354,1,0.0273,0.138,0.0,0.225,0.945,136.75,180853,4
594,13G1BMWSGvu6Tx1gN2Nwls,Menrva,Baby Boy,Baby Boy,42,0.6920000000000001,0.873,8,-3.8080000000000003,1,0.0501,0.0207,5.15e-05,0.0626,0.635,124.01,151149,4
595,13HVjjWUZFaWilh2QUJKsP,James Bay,Let It Go,Chaos And The Calm,73,0.546,0.311,1,-10.395999999999999,1,0.0288,0.818,1.65e-05,0.107,0.24600000000000002,147.464,260533,4
596,13K3BqdOYYMepkNQPWL1DZ,YBN Cordae,Target,YBN: The Mixtape,53,0.833,0.643,0,-6.992000000000001,1,0.37200000000000005,0.0114,0.0,0.0793,0.44,161.94899999999998,142051,4
597,13Kp0Y70ZiW8qMeWdbre1z,Mobb Deep,See The Same Hoes,This is Hip Hop,37,0.677,0.67,2,-7.071000000000001,1,0.27699999999999997,0.126,0.0,0.0877,0.7140000000000001,103.135,155600,4
598,13Oda4GsHXzRAfquxWkrzA,Trace Adkins,Ladies Love Country Boys,Dangerous Man,63,0.6609999999999999,0.9590000000000001,7,-4.439,1,0.0408,0.0539,1.74e-05,0.381,0.96,116.28399999999999,221413,4
599,13VPLO89a0tSP1uDwIECMQ,Georgia Mos,If You Had My Love,If You Had My Love,48,0.742,0.945,6,-3.444,0,0.0462,0.0581,0.00043,0.0999,0.935,118.001,167288,4
600,13VPw7TPwIGXvQOY7CVeds,Vincent,Can't Help Myself,For You,2,0.624,0.706,10,-7.435,0,0.0353,0.523,0.0009789999999999998,0.11900000000000001,0.41200000000000003,109.98200000000001,280125,4
601,13XHuE00ElL5thSxkaEXxK,2Pac,Only God Can Judge Me,All Eyez On Me,31,0.8029999999999999,0.784,11,-5.97,0,0.198,0.0012,0.000161,0.0794,0.8009999999999999,90.185,296907,4
602,13XvShB9GPpai2JhSIIgHY,Bandingo YGNE,Baby Powder,Baby Powder,49,0.805,0.439,1,-9.605,1,0.365,0.35700000000000004,0.0,0.162,0.32899999999999996,150.032,167500,4
603,13b6wMokwvtowRHoIh7mMa,Britney Spears,Slumber Party,Glory (Deluxe Version),0,0.736,0.7759999999999999,0,-7.0520000000000005,1,0.0678,0.21600000000000003,0.0,0.0756,0.435,135.025,214080,4
604,13hVbpGg9bJPDafFXvwDla,The Chainsmokers,Kanye - Ookay Remix,Kanye (Remixes Part 1),38,0.489,0.862,7,-3.716,0,0.0695,0.0313,3.87e-05,0.46,0.33299999999999996,145.028,214107,4
605,144fBZWn4968hszzQkXV9q,Black Paisley,Run Run Run,Late Bloomer,44,0.386,0.9390000000000001,8,-6.318,1,0.0631,0.00175,0.000579,0.215,0.45299999999999996,151.873,270293,4
606,14EORgkbXqIx5K4Haucmnb,Stone Sour,Absolute Zero,"House of Gold & Bones, Part 1",68,0.552,0.988,1,-2.555,0,0.0787,0.00010800000000000001,0.309,0.846,0.619,139.941,229840,4
607,14YQPAYhqQvvbqZpHgpp3G,Arion,Punish You,Punish You,21,0.434,0.951,6,-5.186,1,0.0881,2.13e-05,0.0281,0.14300000000000002,0.307,99.432,261808,4
608,14aYMRpH5GUIrAGHwTBX6E,Herve Pagez,Spicy (with Diplo & Charli XCX) - Majestic Remix,Spicy (with Diplo & Charli XCX) - Remixes,45,0.813,0.818,11,-5.5489999999999995,1,0.0817,0.00119,0.0225,0.0192,0.94,121.99600000000001,255880,4
609,14bUqUj1EUnQabWeAqnj39,The Champs,Tequila (Original),Tequila,51,0.532,0.961,10,-4.056,1,0.0522,0.0519,0.905,0.0738,0.753,90.647,130320,4
610,14blxrgE0VWAgv5aF2wWmx,Kanye West,Good Life,Graduation,71,0.439,0.8079999999999999,1,-6.881,1,0.34600000000000003,0.00305,0.0,0.439,0.48700000000000004,82.962,207000,4
611,14iN3o8ptQ8cFVZTEmyQRV,Katy Perry,I Kissed A Girl,One Of The Boys,72,0.6990000000000001,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,179640,4
612,14msK75pk3pA33pzPVNtBF,Ariana Grande,7 rings,7 rings,10,0.725,0.321,1,-10.744000000000002,0,0.32299999999999995,0.578,0.0,0.0884,0.319,70.142,178640,4
613,14oOKFGuXu8DqvOe1W8vao,Katy Perry,Bon Appétit,Bon Appétit,0,0.797,0.7909999999999999,6,-5.7989999999999995,1,0.0626,0.115,5.9999999999999995e-05,0.14400000000000002,0.516,106.044,227292,4
614,14sOS5L36385FJ3OL8hew4,Kygo,Happy Now,Happy Now,78,0.693,0.575,9,-6.997999999999999,1,0.0801,0.374,0.0,0.252,0.49200000000000005,117.999,211362,4
615,156LzfvMNKuXuiot4uzhGD,Metro Boomin,No Complaints (feat. Offset & Drake) (Bonus),NOT ALL HEROES WEAR CAPES (Deluxe),67,0.914,0.5720000000000001,2,-8.82,1,0.166,0.0709,0.00237,0.0599,0.203,123.963,265480,4
616,1595LW73XBxkRk2ciQOHfr,Vampire Weekend,A-Punk,Vampire Weekend,67,0.5479999999999999,0.816,2,-4.478,1,0.0499,0.0104,0.0543,0.152,0.857,174.993,137760,4
617,15BlympuVSfZFROojEMY2M,The Chainsmokers,Don't Let Me Down (feat. Daya) - Illenium Remix,Don't Let Me Down (Remixes) (feat. Daya),65,0.428,0.6559999999999999,11,-3.7119999999999997,1,0.075,0.0751,0.18100000000000002,0.15,0.355,79.648,218933,4
618,15DrrIod12Tc2IoMaHiwlQ,Imagine Dragons,I Bet My Life,Smoke + Mirrors,62,0.5529999999999999,0.657,1,-8.219,1,0.0405,0.335,0.000648,0.228,0.555,107.889,192707,4
619,15FTjNRfXUx4VyEPE0v4Y2,Jef Martens,Almost But Not Quite,"Evenings on Instagram, Pt. III",41,0.436,0.114,1,-26.21,0,0.0337,0.9940000000000001,0.8859999999999999,0.0874,0.205,112.27,61803,4
620,15HRwAAzgDlAVCvABsWMmv,Dani Corbalan,Nothing To Lose - Radio Edit,Nothing To Lose,23,0.713,0.8109999999999999,11,-5.4479999999999995,0,0.0401,0.19,0.0028699999999999997,0.0669,0.7140000000000001,122.949,163902,4
621,15JINEqzVMv3SvJTAXAKED,Eminem,Love The Way You Lie,Recovery,81,0.7490000000000001,0.925,10,-5.034,1,0.22699999999999998,0.24100000000000002,0.0,0.52,0.6409999999999999,86.98899999999999,263373,4
622,15MWzt5kFWntiHwW195aHO,Sirclock,Nautivor,Nautivor,44,0.617,0.2,11,-22.529,0,0.0431,0.389,0.847,0.0569,0.586,153.257,146573,4
623,15VMO7MDIJN0bVFYOjJg9F,TroyBoi,O.G,"All Trap Music, Vol. 4",47,0.696,0.677,11,-4.12,1,0.037000000000000005,0.0554,0.532,0.624,0.5770000000000001,134.02200000000002,218955,4
624,15gmr8vUVlXEjALCiO7XMy,Asketa & Natan Chaim,Listen To Your Heart,Listen To Your Heart,49,0.794,0.7190000000000001,11,-4.431,0,0.0613,0.38299999999999995,0.004379999999999999,0.133,0.484,124.01899999999999,158710,4
625,15jg4vt123axobdGleLugn,Jack Harlow,ROTTEN (feat. EST Gee),Confetti,56,0.8440000000000001,0.54,6,-5.58,0,0.166,0.0144,0.0,0.16699999999999998,0.133,107.00399999999999,190963,4
626,15vzANxN8G9wWfwAJLLMCg,The Chainsmokers,Paris,Paris,73,0.6459999999999999,0.644,2,-6.763,1,0.031,0.0243,0.0,0.0888,0.251,99.999,221520,4
627,161DnLWsx1i3u1JT05lzqU,Bruno Mars,Talking to the Moon,Doo-Wops & Hooligans,74,0.523,0.606,1,-4.754,0,0.0301,0.512,0.0,0.106,0.065,145.83700000000002,217867,4
628,16LnNR25rqcvQVNv5UEQ7g,Xzibit,X,The Greatest,57,0.935,0.608,4,-5.582999999999999,0,0.233,0.102,0.0,0.0891,0.8290000000000001,96.913,255547,4
629,16Lt4xHuWNaMX9JNzEpq9n,Kodaline,Talk,In A Perfect World,12,0.541,0.455,1,-7.305,1,0.0306,0.531,8.71e-05,0.0689,0.16899999999999998,119.985,268360,4
630,16R8t4bIoFrzxZm3ds4isv,Jeremy Zucker,julia,julia,38,0.737,0.255,9,-12.293,1,0.0605,0.767,1.13e-05,0.0998,0.16399999999999998,130.017,260867,4
631,16bHRxM89ue0TiCKARYbRp,Bryson Tiller,Sorry Not Sorry,T R A P S O U L,63,0.664,0.608,1,-6.093,1,0.214,0.0477,0.0,0.225,0.262,97.93299999999999,200760,4
632,16geeCnXrbiomV1IZ8Kudc,Hailee Steinfeld,"Back to Life - from ""Bumblebee""","Back to Life (from ""Bumblebee"")",60,0.638,0.659,10,-6.215,0,0.0627,0.0127,0.0,0.187,0.341,103.029,233858,4
633,16mQpMnQIEwLof1mlIhK0U,Michel Dj,No Way Home,No Way Home,39,0.594,0.47200000000000003,1,-13.708,1,0.201,0.242,3.34e-06,0.0985,0.23399999999999999,95.896,150000,4
634,16qYlQ6koFxYVbiJbGHblz,J. Cole,G.O.M.D.,2014 Forest Hills Drive,74,0.889,0.39299999999999996,4,-10.821,0,0.267,0.331,8.67e-06,0.28300000000000003,0.304,128.065,301133,4
635,16wAOAZ2OkqoIDN7TpChjR,Justin Bieber,Yummy,Changes,78,0.6759999999999999,0.506,9,-6.652,0,0.0958,0.345,0.0,0.11800000000000001,0.49700000000000005,145.842,208520,4
636,17GwsDaOw5Tgg0R9cnAQrA,Jordin Sparks,No Air (feat. Chris Brown),Jordin Sparks,47,0.466,0.759,8,-4.978,0,0.19899999999999998,0.0521,0.0,0.0587,0.32799999999999996,160.033,264373,4
637,17N5FdRwJuv3UXQ7MHnbhF,Logic,Ballin,Uncle Drew (Original Motion Picture Soundtrack),72,0.737,0.8540000000000001,3,-6.414,0,0.221,0.0475,0.0,0.0905,0.65,150.621,166080,4
638,17Q87zeXgsAi9iQQbMu9v0,Drake,Summer Sixteen,Summer Sixteen,57,0.594,0.46,1,-7.607,1,0.382,0.0035399999999999997,2.71e-05,0.147,0.0541,146.274,202451,4
639,17T6mO9Wp49uv4tORTTaHd,Immortal Technique,Stronghold Grip,The 3rd World,25,0.392,0.988,9,-1.885,0,0.457,0.32299999999999995,0.0,0.336,0.569,82.27,247933,4
640,17WnrCInuFL20uFtKM069W,Perry,Toxic Love,Toxic Love,25,0.653,0.604,1,-5.397,0,0.0537,0.0809,0.0,0.0415,0.7020000000000001,105.06,156630,4
641,17Xxp5dtS4GmdGjNZNb5Gk,Denzel Curry,Track07,UNLOCKED,54,0.609,0.623,10,-7.865,0,0.08900000000000001,0.00856,0.0514,0.40399999999999997,0.369,93.929,123520,4
642,17bGtGqqaXOgVnhnfx5NlE,Paul Woolford,Looking for Me,Looking for Me,72,0.6409999999999999,0.529,6,-11.536,1,0.0288,0.00441,0.0008619999999999999,0.0809,0.449,121.027,211452,4
643,17c4O54VO7ptUhfCqq81It,Extravagande,Hit That Table,Poumtak,46,0.5329999999999999,0.414,6,-17.779,1,0.0391,0.201,0.025,0.136,0.355,130.02,115775,4
644,1839RWzPRZCVgvamu4sHSN,Cash Cash,All My Love (feat. Conor Maynard),All My Love (feat. Conor Maynard),61,0.59,0.871,11,-3.353,0,0.0891,0.14800000000000002,0.0,0.0739,0.304,134.95600000000002,191331,4
645,188jXPVqZ5Yqcy5zUsfyrv,Jones Meadow,Sands,Circle,27,0.6829999999999999,0.8690000000000001,10,-8.667,1,0.0405,0.008709999999999999,0.8190000000000001,0.11,0.16399999999999998,119.99700000000001,254750,4
646,18AXbzPzBS8Y3AkgSxzJPb,Phil Collins,In The Air Tonight - 2015 Remastered,Face Value (Deluxe Editon),77,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,336453,4
647,18B0kNllS1JwrXYMCEFK7l,Fabolous,Breathe,Rhino Hi-Five: Fabolous,49,0.713,0.91,10,-5.586,0,0.282,0.34,0.0,0.304,0.51,83.02799999999999,268960,4
648,18BoWJq2l2VrlDxPZHMoVD,Ramirez,Blood Diamonds,Blood Diamonds,25,0.534,0.45899999999999996,7,-8.929,0,0.16,0.267,0.0,0.203,0.061,147.862,108750,4
649,18URo35acNKRTHfEdjTcGn,Def Leppard,Photograph,Pyromania,66,0.602,0.877,4,-6.606,1,0.0515,0.000343,0.635,0.0551,0.617,123.679,247962,4
650,18b5rsQRA3fUqRKjvb5aL8,Ellipso,Save You,Save You,48,0.794,0.721,0,-5.952000000000001,1,0.0409,0.0755,0.0541,0.14,0.235,128.002,172910,4
651,18cCBvygH6yEFDY0cYN3wT,Porter Robinson,Divinity,Worlds,58,0.496,0.55,2,-5.417999999999999,1,0.034,0.00755,0.0122,0.0814,0.14400000000000002,90.036,368373,4
652,18czZN7uruOjftj71Kt8oj,NF,PAID MY DUES,PAID MY DUES,72,0.812,0.784,2,-4.208,1,0.248,0.136,0.0,0.109,0.38,145.995,211644,4
653,18lR4BzEs7e3qzc0KVkTpU,Linkin Park,What I've Done,Minutes to Midnight,77,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,205613,4
654,18mF92UgQkho2DOivp8Win,The Blanko,Electric Desire,Electric Desire,38,0.502,0.887,9,-4.992,0,0.0885,0.000367,2.45e-06,0.298,0.605,132.98,223267,3
655,18o9PF85OEi7Vrfdfdi5sH,Isaiah Firebrace,What Happened to Us,What Happened to Us,62,0.605,0.762,0,-5.7170000000000005,1,0.0511,0.106,0.0,0.0953,0.828,161.939,187322,4
656,18uwL0vNUanqZH0ro2QcOP,Jeremy Zucker,comethru,"summer,",78,0.795,0.17800000000000002,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.98200000000001,181613,4
657,18vGqlZqxpAwlepFrqIkOG,Hardwell,Chase The Sun,Chase The Sun,47,0.496,0.919,11,-3.667,0,0.0497,0.0184,4.03e-05,0.33799999999999997,0.177,127.962,183281,4
658,18wTvKLnD53rhy2d4utXdO,Ra Ra Riot,Flowers,Superbloom,46,0.5579999999999999,0.757,5,-4.894,1,0.0378,0.151,0.0,0.0957,0.645,92.19200000000001,297720,4
659,192RjH0gN6en7nE6ElN96T,Polo G,Wishing For A Hero (feat. BJ The Chicago Kid),THE GOAT,74,0.562,0.589,7,-7.5089999999999995,1,0.265,0.0679,0.0,0.0684,0.188,88.90299999999999,184444,1
660,194Su0G7rb2HjmwIQfkuLf,SuperFitness,Memories - Workout Mix Edit 133 bpm,Memories (Workout Mix),28,0.773,0.966,6,-2.3280000000000003,0,0.0703,0.0189,0.598,0.3,0.758,133.011,182270,4
661,199Dz9IgqKekyiRy3LBnHn,Logic,Still Ballin (feat. Wiz Khalifa),Confessions of a Dangerous Mind,64,0.79,0.677,7,-5.27,1,0.10400000000000001,0.0151,1.06e-05,0.16899999999999998,0.75,160.001,239987,4
662,19EbEe5ENZaGIEF2asGQ29,Just Kiddin,Hurting - VIP Edit,Hurting (VIP Edit),45,0.62,0.9109999999999999,1,-4.6339999999999995,1,0.0556,0.013999999999999999,0.971,0.0503,0.5529999999999999,125.01100000000001,209285,4
663,19Ec2gbNtQTE44IizcPjtD,Lil Uzi Vert,Wassup (feat. Future),Eternal Atake (Deluxe) - LUV vs. The World 2,67,0.762,0.622,5,-6.292999999999999,0,0.223,0.35200000000000004,0.0,0.145,0.626,130.019,193314,4
664,19Pwe795pS5bS2Jr57gHK3,Nitty Gritty Dirt Band,Fishin' in the Dark,Rhino Hi-Five: Nitty Gritty Dirt Band,61,0.7709999999999999,0.28300000000000003,2,-16.326,1,0.0444,0.198,0.0,0.0888,0.9059999999999999,77.756,202787,4
665,19TOAlTFq0NDHvUPQR0tkr,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,South of the Border (feat. Camila Cabello & Cardi B) [Cheat Codes Remix],69,0.845,0.7659999999999999,2,-5.727,0,0.0658,0.212,0.0,0.111,0.782,114.054,195924,4
666,19UtFpBm9Hlkaeh470Oyt9,Echevo,Go Away,Go Away,22,0.757,0.6,8,-7.876,1,0.213,0.19699999999999998,2.69e-06,0.158,0.784,106.955,201953,4
667,19YKaevk2bce4odJkP5L22,Frank Ocean,Nikes,Blonde,72,0.5429999999999999,0.39399999999999996,8,-9.637,1,0.0864,0.695,0.000239,0.10800000000000001,0.11800000000000001,137.811,314075,4
668,19ZuNIf1vAm60zAhTNKKkQ,Ellee Ven,2nd Grade (feat. Prodéje & Mya M),2nd Grade,3,0.7090000000000001,0.536,8,-9.702,1,0.0319,0.00946,0.149,0.0995,0.21600000000000003,138.10399999999998,160435,4
669,19a3JfW8BQwqHWUMbcqSx8,Kanye West,Famous,The Life Of Pablo,72,0.465,0.735,6,-3.715,1,0.11699999999999999,0.0711,0.0,0.0975,0.409,173.935,196040,4
670,19gEmPjfqSZT0ulDRfjl0m,Bobby Shmurda,Hot N*gga,Hot N*gga,73,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81e-06,0.0562,0.18,167.87900000000002,194561,4
671,19xHOPju4WdsErvJo0gJHc,Lil Wayne,How To Love,How To Love,0,0.456,0.626,11,-6.65,1,0.0678,0.00022999999999999998,6.51e-05,0.0716,0.28300000000000003,153.977,244387,4
672,1A0kR8TE5mjI5IZ7Q1Z7aD,Jax Jones,Play,Snacks,0,0.7709999999999999,0.768,11,-7.773,0,0.0451,0.0266,1.26e-05,0.426,0.607,125.023,186240,4
673,1A3OA6zON5HHueFm4ejrRF,Patti Smith,Because the Night,Outside Society,57,0.442,0.7929999999999999,11,-5.377999999999999,0,0.0354,0.0557,0.0,0.0934,0.547,123.67,202867,4
674,1A6OTy97kk0mMdm78rHsm8,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,Sunflower (Spider-Man: Into the Spider-Verse),3,0.753,0.498,2,-5.61,1,0.0504,0.551,0.0,0.0706,0.927,89.95,158053,4
675,1ADGydOgtuzBNmdFpcQGLB,Icona Pop,All Night,THIS IS... ICONA POP,43,0.6,0.905,1,-3.41,0,0.0357,0.00274,0.0,0.831,0.636,124.03200000000001,187027,4
676,1AEYT6VxrxXPMoQUxsY0E4,Trapt,Headstrong,Trapt,73,0.49200000000000005,0.8959999999999999,4,-5.819,0,0.11699999999999999,0.000172,2.78e-06,0.18899999999999997,0.534,184.981,285570,4
677,1AHfovSnGPVYKaahRtA0U6,Nas,The Message,It Was Written,65,0.614,0.5429999999999999,5,-7.178,1,0.374,0.0077599999999999995,3.28e-05,0.38299999999999995,0.485,178.422,234093,4
678,1ARJhjuI6TNYZCxYygFQ4F,Akon,Right Now (Na Na Na),Freedom,67,0.8320000000000001,0.87,8,-4.2,0,0.16699999999999998,0.267,0.0,0.41200000000000003,0.5660000000000001,138.003,240747,4
679,1AfIHlkT248xE0hrMNxAN4,Alpha Squad,All About The Music - Radio Edit,All About The Music,27,0.716,0.9209999999999999,1,-4.333,1,0.0496,0.0026899999999999997,0.146,0.17600000000000002,0.508,126.01100000000001,192386,4
680,1Ap29R9m0UyLBH2uJHpcTy,Bruce Peninsula,Make a Sound,No Earthly Sound,43,0.715,0.7709999999999999,5,-7.994,1,0.0507,0.0221,2.02e-05,0.156,0.8290000000000001,100.02,201339,4
681,1Av9i9TKlHFZ5xYL0nz6pp,Deniz Koyu,Enemy (feat. MPH),Enemy (feat. MPH),32,0.608,0.91,6,-3.958,0,0.0558,0.00197,0.19399999999999998,0.435,0.314,124.985,189120,4
682,1AxBgbv1xJIVzoUfz3pOOW,Young M.A,Sober Thoughts,Herstory in the Making,41,0.64,0.6970000000000001,8,-4.36,1,0.19399999999999998,0.00312,0.0,0.22699999999999998,0.17800000000000002,90.348,266208,4
683,1AzqpMy3yLYNITSOUrnL8i,Denzel Curry,DIET_,UNLOCKED,63,0.7240000000000001,0.7709999999999999,5,-6.207999999999999,0,0.369,0.0889,0.0,0.36200000000000004,0.867,90.565,143733,4
684,1BG6w2iSU6i5xWfc5SHxGN,2Pac,Loyal To The Game,Loyal To The Game,0,0.9079999999999999,0.573,1,-4.8069999999999995,1,0.0871,0.11599999999999999,0.000547,0.0918,0.723,98.14299999999999,203407,4
685,1BHyi5tS67s00jDSlGQXg4,Waze & Odyssey,Always,Always,64,0.7,0.914,8,-6.43,0,0.106,0.0109,0.00296,0.0849,0.9129999999999999,125.07,186300,4
686,1BKT2I9x4RGKaKqW4up34s,DMX,Ruff Ryders' Anthem,It's Dark And Hell Is Hot,69,0.88,0.5770000000000001,10,-8.093,0,0.302,0.0564,1.02e-06,0.201,0.74,90.991,214440,4
687,1BWgRo8AxSXL7qYw75q34X,Edward V,Morning Never Comes,Morning Never Comes,37,0.825,0.597,3,-4.095,1,0.0573,0.0414,0.000124,0.32299999999999995,0.57,127.124,129921,4
688,1BZo2CHWy9gSgidvexgNYM,Johann Kurzweil,Sabuelum,Der Regenbogen,55,0.29100000000000004,0.0121,10,-28.978,1,0.0554,0.995,0.8270000000000001,0.11199999999999999,0.106,180.095,218097,4
689,1BeDcrY6BrZ3xCOlXkYYAr,Metallica,Ronnie Rising Medley - A Light In the Black / Tarot Woman / Stargazer / Kill the King,Hardwired…To Self-Destruct (Deluxe),33,0.312,0.914,1,-5.332000000000001,1,0.0607,1.13e-05,0.00108,0.0604,0.425,130.126,543147,4
690,1BuZAIO8WZpavWVbbq3Lci,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,SR3MM,71,0.713,0.831,1,-4.75,0,0.15,0.0168,0.0,0.11800000000000001,0.584,173.94799999999998,332301,4
691,1Bx0zEdVjkFlV27iKaePug,Rihanna,Man Down,Loud,69,0.47,0.904,0,-4.024,0,0.177,0.0436,0.0,0.0491,0.557,155.78799999999998,267000,4
692,1BxkZE73h9BN3qwuA15TA3,Lil Baby,Drip Too Hard,Drip Too Hard,2,0.9,0.653,1,-6.962000000000001,0,0.289,0.0945,0.0,0.528,0.39899999999999997,112.50299999999999,145603,4
693,1C0RA3kpeaa5NOstlwzPCQ,Phoebe Weber,Born To Live,Born To Live,58,0.6779999999999999,0.0278,2,-26.459,1,0.0534,0.995,0.919,0.114,0.17800000000000002,120.073,166000,4
694,1C3ZacQniglIfX965iRyWL,Shay George,Futuristic Spotlight,Futuristic Spotlight,39,0.715,0.355,5,-18.859,1,0.0595,0.0008960000000000001,0.764,0.14,0.904,109.98899999999999,157738,4
695,1C7KSXR2GVxknex6I4ANco,Drake,9,Views,60,0.68,0.7120000000000001,10,-7.184,1,0.0453,0.0008029999999999999,0.000612,0.237,0.0379,100.009,255787,4
696,1CCavbHsTC5559nIU3m4yE,Izzy Bizu,Faded - Lucas Estrada Remix,Faded (Lucas Estrada Remix),60,0.7070000000000001,0.762,11,-6.975,0,0.0576,0.21899999999999997,9.59e-06,0.0849,0.467,107.025,212536,4
697,1CNJyTUh56oj3OCZOZ5way,LMFAO,Party Rock Anthem,Party Rock Anthem,0,0.752,0.727,5,-4.1610000000000005,0,0.16,0.0246,0.0,0.272,0.361,130.015,263360,4
698,1CQqupcyMg7176PPmIVmSj,Styx,Renegade,Pieces Of Eight,68,0.49200000000000005,0.552,7,-12.321,0,0.0341,0.0151,3.74e-05,0.0723,0.655,105.62299999999999,257227,4
